method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
ours-r2-block,2,9,98,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905945,0.29816344724645416,0.1947466730673947,0.10302144958936796,0.10302144958936794,0.10302144958936796,0.0,0.0,4,0.16666666666666666,0.9827638709701567,-0.422457450125206,-0.5653465579508904,0.4224574501252059,0.5653465579508903
ours-r2-block,2,9,99,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536843,0.29592500278484873,0.1903830041894803,0.10513848484493205,0.10513848484493203,0.10513848484493207,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9824096669007719,-0.42245772639851786,-0.5653459753764581,0.42245772639851764,0.565345975376458
ours-r2-block,2,9,100,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188289,0.2934269282813178,0.18550944995943489,0.10750475356976372,0.1075047535697637,0.10750475356976372,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9820137536130196,-0.4224578771346788,-0.5653452322514224,0.42245787713467864,0.5653452322514222
ours-r2-block,2,9,101,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.11011930704983593,0.1101193070498359,0.11011930704983594,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9815762866013898,-0.422457860882006,-0.5653443058550325,0.42245786088200604,0.5653443058550324
ours-r2-block,2,9,102,10.690983005625052,12.309016994374948,0.14383060671195821,0.05670743972283804,0.11341487944567606,0.28766121342391654,0.17424633397824046,0.1129806046938038,0.11298060469380379,0.11298060469380382,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9810975200923874,-0.42245763728650715,-0.5653431749546087,0.4224576372865072,0.5653431749546085
ours-r2-block,2,9,103,10.722854038543028,12.277145961456972,0.1422000265452471,0.05826651774666908,0.11653303549333816,0.2844000530904941,0.16786701759715594,0.1160863925668556,0.11608639256685557,0.1160863925668556,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.980577827417777,-0.42245716840334324,-0.5653418207377957,0.42245716840334346,0.5653418207377957
ours-r2-block,2,9,104,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.11943358272220432,0.11943358272220429,0.11943358272220435,0.0,0.0,4,0.16666666666666666,0.9800177212732314,-0.4224564199796532,-0.565340227718845,0.4224564199796535,0.5653402277188447
ours-r2-block,2,9,105,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483162,0.2771439582557182,0.15365119824088658,0.12301813651536278,0.12301813651536272,0.12301813651536285,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9794178733308614,-0.4224553626718542,-0.5653383845889752,0.4224553626718543,0.565338384588975
ours-r2-block,2,9,106,10.830869393641143,12.169130606358857,0.13658062863626302,0.06366260203442078,0.12732520406884157,0.27316125727252605,0.14583605320368448,0.12683495519366197,0.12683495519366195,0.12683495519366197,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9787791326551931,-0.4224539731609892,-0.565336284980797,0.42245397316098937,0.5653362849807974
ours-r2-block,2,9,107,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.13087778108211556,0.13087778108211554,0.1308777810821156,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9781025423661837,-0.42245223513137103,-0.5653339281179734,0.4224522351313711,0.5653339281179738
ours-r2-block,2,9,108,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.1356638759891326,0.2645259984643495,0.1288621224752169,0.13513911262513115,0.13513911262513112,0.1351391126251312,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9773893540018113,-0.42245014008051573,-0.5653313193235775,0.4224501400805154,0.5653313193235774
ours-r2-block,2,9,109,10.955360964984973,12.044639035015027,0.1299465333715009,0.07007688282542139,0.14015376565084278,0.25989306674300167,0.11973930109215888,0.13961013638276806,0.13961013638276806,0.13961013638276806,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9766410390581929,-0.42244768793218945,-0.5653284703640601,0.42244768793218923,0.5653284703640599
ours-r2-block,2,9,110,11.0,12.0,0.12753263043394406,0.07242210831572872,0.1448442166314575,0.25506526086788806,0.11022104423643056,0.14428067881466716,0.14428067881466716,0.1442806788146672,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9758592972280904,-0.42244488742915864,-0.5653253996102406,0.42244488742915876,0.5653253996102408
ours-r2-block,2,9,111,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.2500557817747737,0.10033214729114726,0.14913918031313167,0.14913918031313167,0.14913918031313167,0.0,0.0,4,0.16666666666666666,0.9750460609193956,-0.42244175628798525,-0.5653221320022671,0.4224417562879851,0.5653221320022673
ours-r2-block,2,9,112,11.0932633569242,11.9067366430758,0.12243958859892094,0.07738951286009495,0.15477902572018992,0.24487917719784194,0.09010015147765202,0.15417269347232804,0.15417269347232795,0.15417269347232815,0.0,0.0,4,0.16666666666666666,0.9742034957133017,-0.4224383211046608,-0.5653186988117286,0.42243832110466023,0.5653186988117284
ours-r2-block,2,9,113,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338966,0.23955129550693752,0.07955527460354786,0.15936690701168568,0.15936690701168565,0.1593669070116857,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9733339965161018,-0.4224346170070788,-0.5653151372010237,0.42243461700707857,0.5653151372010237
ours-r2-block,2,9,114,11.190983005625052,11.809016994374948,0.11704460603116204,0.08267946219970021,0.16535892439940042,0.23408921206232405,0.06873028766292363,0.16470619612172438,0.16470619612172427,0.1647061961217245,0.0,0.0,4,0.16666666666666666,0.9724401792667666,-0.4224306870580593,-0.5653114895873518,0.42243068705805914,0.5653114895873521
ours-r2-block,2,9,115,11.24118095489748,11.75881904510252,0.11425556434046111,0.08542539545489596,0.1708507909097919,0.22851112868092222,0.057660337771130304,0.1701736992880057,0.17017369928800566,0.17017369928800577,0.0,3.650024149988857e-08,4,0.16666666666666666,0.9715248681817014,-0.4224265814206589,-0.5653078028260083,0.4224265814206588,0.5653078028260083
ours-r2-block,2,9,116,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214668,0.2228362476777341,0.046382719545587425,0.1757514208963256,0.17575142089632553,0.17575142089632564,0.0,0.0,4,0.16666666666666666,0.9705910786446422,-0.42242235630559477,-0.5653041272347621,0.4224223563055945,0.5653041272347621
ours-r2-block,2,9,117,11.343565534959769,11.656434465040231,0.10854231139230144,0.09107401206237309,0.1821480241247462,0.2170846227846029,0.03493659865985668,0.18142035815558627,0.18142035815558621,0.18142035815558633,0.0,0.0,4,0.16666666666666666,0.969641995979209,-0.42241807272828,-0.5653005154874131,0.42241807272828,0.5653005154874129
ours-r2-block,2,9,118,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.18716065012259236,0.18716065012259234,0.18716065012259242,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9686809504693841,-0.4224137951100594,-0.5652970214100761,0.4224137951100593,0.5652970214100761
ours-r2-block,2,9,119,11.447664043757056,11.552335956242944,0.10271729112465539,0.09686583265767072,0.19373166531534147,0.20543458224931083,0.011702916933969354,0.19295174590473438,0.19295174590473435,0.1929517459047344,0.0,0.0,4,0.16666666666666666,0.9677113891141098,-0.4224095897640756,-0.5652936987176772,0.4224095897640755,0.5652936987176772
ours-r2-block,2,9,120,11.499999999999998,11.500000000000002,0.09978946586628153,0.0997894658662813,0.1995789317325626,0.19957893173256303,4.163336342344337e-16,0.19877257714892016,0.19877257714892013,0.19877257714892016,0.0,0.0,4,0.16666666666666666,0.9667368447112396,-0.42240552331054687,-0.5652905997304486,0.42240552331054704,0.5652905997304486
ours-r2-block,2,9,121,11.552335956242944,11.447664043757056,0.09686583265767072,0.10271729112465539,0.19373166531534144,0.20543458224931085,0.01170291693396941,0.19295173499423254,0.1929517349942325,0.1929517349942326,0.0,0.0,4,0.16666666666666666,0.9677113891141098,-0.42240166106880156,-0.5652877741107197,0.42240166106880145,0.5652877741107194
ours-r2-block,2,9,122,11.604528463267654,11.395471536732346,0.09395714859184769,0.10563849500971527,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.1871606397995558,0.18716063979955574,0.18716063979955586,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9686809504693841,-0.422398065473798,-0.5652852676587671,0.4223980654737981,0.5652852676587674
ours-r2-block,2,9,123,11.656434465040231,11.343565534959769,0.09107401206237309,0.10854231139230144,0.18214802412474618,0.21708462278460292,0.03493659865985674,0.18142034856192715,0.18142034856192712,0.18142034856192718,0.0,0.0,4,0.16666666666666666,0.969641995979209,-0.4223947945633275,-0.5652831212033168,0.42239479456332746,0.5652831212033168
ours-r2-block,2,9,124,11.707911690817758,11.292088309182242,0.08822676406607345,0.11141812383886697,0.17645352813214685,0.22283624767773394,0.04638271954558709,0.17575141214782755,0.17575141214782755,0.17575141214782755,0.0,0.0,4,0.16666666666666666,0.9705910786446422,-0.4223919005784179,-0.5652813696173896,0.42239190057841774,0.5652813696173894
ours-r2-block,2,9,125,11.75881904510252,11.24118095489748,0.08542539545489596,0.11425556434046111,0.17085079090979186,0.22851112868092224,0.05766033777113039,0.17017369147276487,0.17017369147276484,0.1701736914727649,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9715248681817014,-0.422389428714257,-0.5652800409842956,0.42238942871425694,0.5652800409842956
ours-r2-block,2,9,126,11.809016994374947,11.190983005625053,0.08267946219970031,0.11704460603116192,0.16535892439940061,0.23408921206232383,0.06873028766292322,0.16470618929967318,0.1647061892996731,0.16470618929967326,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9724401792667665,-0.4223874160523224,-0.5652791559317678,0.42238741605232233,0.565279155931768
ours-r2-block,2,9,127,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.15936690121512143,0.15936690121512137,0.1593669012151215,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9733339965161018,-0.42238589069714816,-0.5652787271454328,0.42238589069714805,0.5652787271454329
ours-r2-block,2,9,128,11.9067366430758,11.0932633569242,0.07738951286009495,0.12243958859892094,0.1547790257201899,0.24487917719784189,0.09010015147765199,0.15417268870732376,0.1541726887073237,0.15417268870732379,0.0,0.0,4,0.16666666666666666,0.9742034957133017,-0.4223848711335852,-0.5652787590661885,0.42238487113358514,0.5652787590661882
ours-r2-block,2,9,129,11.953990499739547,11.046009500260453,0.07486181724181325,0.12502789088738686,0.1497236344836265,0.2500557817747738,0.10033214729114728,0.14913917656167638,0.1491391765616763,0.14913917656167647,0.0,3.650024149988857e-08,4,0.16666666666666666,0.9750460609193956,-0.4223843658131089,-0.5652792477701747,0.422384365813109,0.5652792477701741
ours-r2-block,2,9,130,12.0,11.0,0.07242210831572872,0.12753263043394406,0.14484421663145744,0.255065260867888,0.11022104423643056,0.1442806760373651,0.144280676037365,0.14428067603736516,0.0,3.942476676500724e-08,4,0.16666666666666666,0.9758592972280904,-0.4223843729711784,-0.5652801810252952,0.4223843729711784,0.5652801810252952
ours-r2-block,2,9,131,12.044639035015027,10.955360964984973,0.07007688282542139,0.1299465333715009,0.14015376565084284,0.2598930667430017,0.11973930109215888,0.1396101345219176,0.1396101345219176,0.1396101345219176,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9766410390581929,-0.4223848806719413,-0.5652815385145482,0.42238488067194113,0.5652815385145483
ours-r2-block,2,9,132,12.087785252292473,10.912214747707527,0.06783193799456627,0.1322629992321747,0.1356638759891326,0.2645259984643494,0.12886212247521678,0.13513911160801778,0.13513911160801778,0.1351391116080178,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9773893540018113,-0.42238586707203163,-0.5652832922140918,0.42238586707203163,0.5652832922140921
ours-r2-block,2,9,133,12.129320391049838,10.870679608950162,0.06569237290144903,0.13447611042226862,0.13138474580289805,0.2689522208445371,0.13756747504163908,0.13087778082436008,0.13087778082436002,0.13087778082436008,0.0,0.0,4,0.16666666666666666,0.9781025423661837,-0.42238730089166593,-0.5652854069126371,0.42238730089166576,0.5652854069126372
ours-r2-block,2,9,134,12.169130606358857,10.830869393641143,0.06366260203442078,0.13658062863626302,0.1273252040688416,0.27316125727252616,0.14583605320368456,0.1268349556024952,0.12683495560249505,0.12683495560249528,0.0,0.0,4,0.16666666666666666,0.9787791326551931,-0.4223891420785852,-0.5652878408582783,0.42238914207858497,0.5652878408582784
ours-r2-block,2,9,135,12.207106781186548,10.792893218813452,0.061746380007415794,0.13857197912785907,0.12349276001483159,0.2771439582557182,0.1536511982408866,0.1230181374927141,0.12301813749271408,0.12301813749271413,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9794178733308614,-0.42239134264839323,-0.5652905465189114,0.42239134264839306,0.5652905465189114
ours-r2-block,2,9,136,12.243144825477394,10.756855174522606,0.05994683618030585,0.1404462240765282,0.11989367236061174,0.2808924481530564,0.16099877579244468,0.11943358416753025,0.11943358416753024,0.11943358416753025,0.0,0.0,4,0.16666666666666666,0.9800177212732314,-0.4223938476831322,-0.5652934714425263,0.4223938476831323,0.5652934714425262
ours-r2-block,2,9,137,12.277145961456972,10.722854038543028,0.05826651774666908,0.1422000265452471,0.11653303549333817,0.2844000530904942,0.16786701759715605,0.11608639437964809,0.11608639437964809,0.11608639437964809,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.980577827417777,-0.42239659646843786,-0.565296559203786,0.4223965964684379,0.5652965592037857
ours-r2-block,2,9,138,12.309016994374947,10.690983005625053,0.05670743972283814,0.1438306067119581,0.1134148794456763,0.28766121342391626,0.17424633397823996,0.11298060677574935,0.11298060677574935,0.11298060677574935,0.0,0.0,4,0.16666666666666666,0.9810975200923873,-0.42239952374794887,-0.5652997504229823,0.42239952374794887,0.5652997504229822
ours-r2-block,2,9,139,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166121,0.2906713843416373,0.1801291039499761,0.11011930930661556,0.11011930930661555,0.11011930930661558,0.0,0.0,4,0.16666666666666666,0.9815762866013898,-0.4224025610718604,-0.5653029838427285,0.42240256107186036,0.5653029838427285
ours-r2-block,2,9,140,12.366025403784437,10.633974596215563,0.05395873916094147,0.1467134641406588,0.10791747832188289,0.2934269282813176,0.18550944995943472,0.10750475591250415,0.10750475591250412,0.10750475591250418,0.0,0.0,4,0.16666666666666666,0.9820137536130196,-0.42240563821455185,-0.5653061974465114,0.42240563821455185,0.5653061974465113
ours-r2-block,2,9,141,12.391006524188368,10.608993475811632,0.05277099929768423,0.14796250139242434,0.1055419985953685,0.29592500278484873,0.19038300418948023,0.10513848719132253,0.10513848719132249,0.10513848719132254,0.0,0.0,4,0.16666666666666666,0.9824096669007719,-0.4224086846342961,-0.5653093296017297,0.42240868463429626,0.5653093296017299
ours-r2-block,2,9,142,12.4135454576426,10.5864545423574,0.05170838708952974,0.1490817236232271,0.10341677417905952,0.2981634472464543,0.1947466730673948,0.103021451864482,0.10302145186448183,0.1030214518644821,0.0,0.0,4,0.16666666666666666,0.9827638709701567,-0.4224116309462814,-0.5653123202081073,0.4224116309462813,0.5653123202081072
ours-r2-block,2,9,143,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366946,0.3001406717462535,0.198598406182584,0.10115412602818263,0.1011541260281826,0.10115412602818265,0.0,0.0,4,0.16666666666666666,0.9830762890727217,-0.42241441037881705,-0.5653151118308,0.4224144103788169,0.5653151118307997
ours-r2-block,2,9,144,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.0999185755731514,0.3018555508293055,0.2019369752561541,0.09953662740253333,0.09953662740253331,0.09953662740253337,0.0,0.0,4,0.16666666666666666,0.9833469040711414,-0.42241696018190583,-0.565317650796253,0.4224169601819056,0.5653176507962531
ours-r2-block,2,9,145,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036369,0.303307324715455,0.20476176816509134,0.09816882205363467,0.09816882205363461,0.09816882205363474,0.0,0.0,4,0.16666666666666666,0.9835757405749394,-0.42241922295743567,-0.5653198882281871,0.4224192229574356,0.5653198882281874
